CUST_ID,Cluster,Cluster_Name
C18549,2,现金预付型客户
C18550,2,现金预付型客户
C18551,0,低活跃型客户
C18552,2,现金预付型客户
C18553,0,低活跃型客户
C18554,0,低活跃型客户
C18555,2,现金预付型客户
C18556,2,现金预付型客户
C18557,2,现金预付型客户
C18558,2,现金预付型客户
C18559,0,低活跃型客户
C18560,2,现金预付型客户
C18561,2,现金预付型客户
C18562,2,现金预付型客户
C18563,2,现金预付型客户
C18564,2,现金预付型客户
C18565,0,低活跃型客户
C18566,2,现金预付型客户
C18567,0,低活跃型客户
C18568,0,低活跃型客户
C18569,2,现金预付型客户
C18570,2,现金预付型客户
C18571,3,稳健消费型客户
C18572,0,低活跃型客户
C18573,2,现金预付型客户
C18574,2,现金预付型客户
C18575,0,低活跃型客户
C18577,1,高频购买型客户
C18578,1,高频购买型客户
C18579,2,现金预付型客户
C18580,0,低活跃型客户
C18582,1,高频购买型客户
C18583,2,现金预付型客户
C18584,2,现金预付型客户
C18585,3,稳健消费型客户
C18586,2,现金预付型客户
C18587,2,现金预付型客户
C18588,3,稳健消费型客户
C18589,0,低活跃型客户
C18590,2,现金预付型客户
C18591,2,现金预付型客户
C18592,2,现金预付型客户
C18593,0,低活跃型客户
C18594,3,稳健消费型客户
C18595,2,现金预付型客户
C18596,1,高频购买型客户
C18598,0,低活跃型客户
C18599,1,高频购买型客户
C18600,2,现金预付型客户
C18601,0,低活跃型客户
C18602,2,现金预付型客户
C18603,2,现金预付型客户
C18604,2,现金预付型客户
C18605,2,现金预付型客户
C18606,2,现金预付型客户
C18607,2,现金预付型客户
C18608,2,现金预付型客户
C18609,2,现金预付型客户
C18610,2,现金预付型客户
C18611,2,现金预付型客户
C18613,1,高频购买型客户
C18614,2,现金预付型客户
C18615,2,现金预付型客户
C18616,0,低活跃型客户
C18617,1,高频购买型客户
C18618,2,现金预付型客户
C18619,2,现金预付型客户
C18620,3,稳健消费型客户
C18621,1,高频购买型客户
C18622,0,低活跃型客户
C18623,0,低活跃型客户
C18624,2,现金预付型客户
C18625,2,现金预付型客户
C18626,0,低活跃型客户
C18627,0,低活跃型客户
C18628,2,现金预付型客户
C18629,2,现金预付型客户
C18631,2,现金预付型客户
C18632,2,现金预付型客户
C18633,2,现金预付型客户
C18634,2,现金预付型客户
C18635,0,低活跃型客户
C18636,0,低活跃型客户
C18637,3,稳健消费型客户
C18638,2,现金预付型客户
C18639,2,现金预付型客户
C18640,2,现金预付型客户
C18641,2,现金预付型客户
C18642,2,现金预付型客户
C18643,2,现金预付型客户
C18644,2,现金预付型客户
C18645,0,低活跃型客户
C18646,2,现金预付型客户
C18647,0,低活跃型客户
C18648,3,稳健消费型客户
C18649,0,低活跃型客户
C18650,0,低活跃型客户
C18652,0,低活跃型客户
C18653,2,现金预付型客户
C18654,2,现金预付型客户
C18655,0,低活跃型客户
C18656,2,现金预付型客户
C18657,0,低活跃型客户
C18658,2,现金预付型客户
C18660,2,现金预付型客户
C18661,2,现金预付型客户
C18662,2,现金预付型客户
C18663,0,低活跃型客户
C18664,3,稳健消费型客户
C18665,2,现金预付型客户
C18666,3,稳健消费型客户
C18667,2,现金预付型客户
C18668,0,低活跃型客户
C18669,0,低活跃型客户
C18671,2,现金预付型客户
C18672,2,现金预付型客户
C18673,2,现金预付型客户
C18674,0,低活跃型客户
C18675,3,稳健消费型客户
C18676,2,现金预付型客户
C18677,2,现金预付型客户
C18678,2,现金预付型客户
C18679,2,现金预付型客户
C18680,0,低活跃型客户
C18682,1,高频购买型客户
C18683,3,稳健消费型客户
C18684,1,高频购买型客户
C18685,2,现金预付型客户
C18686,2,现金预付型客户
C18687,3,稳健消费型客户
C18688,0,低活跃型客户
C18689,2,现金预付型客户
C18690,2,现金预付型客户
C18691,1,高频购买型客户
C18692,2,现金预付型客户
C18693,0,低活跃型客户
C18694,0,低活跃型客户
C18695,1,高频购买型客户
C18696,2,现金预付型客户
C18697,2,现金预付型客户
C18698,2,现金预付型客户
C18699,1,高频购买型客户
C18700,3,稳健消费型客户
C18701,0,低活跃型客户
C18702,2,现金预付型客户
C18703,2,现金预付型客户
C18704,2,现金预付型客户
C18705,2,现金预付型客户
C18706,0,低活跃型客户
C18707,0,低活跃型客户
C18708,0,低活跃型客户
C18709,3,稳健消费型客户
C18710,2,现金预付型客户
C18711,2,现金预付型客户
C18712,2,现金预付型客户
C18713,0,低活跃型客户
C18714,2,现金预付型客户
C18715,2,现金预付型客户
C18716,1,高频购买型客户
C18717,2,现金预付型客户
C18718,2,现金预付型客户
C18719,1,高频购买型客户
C18720,2,现金预付型客户
C18721,2,现金预付型客户
C18722,1,高频购买型客户
C18723,1,高频购买型客户
C18724,2,现金预付型客户
C18725,1,高频购买型客户
C18726,2,现金预付型客户
C18728,2,现金预付型客户
C18729,2,现金预付型客户
C18730,2,现金预付型客户
C18731,2,现金预付型客户
C18732,0,低活跃型客户
C18733,0,低活跃型客户
C18734,3,稳健消费型客户
C18735,0,低活跃型客户
C18736,2,现金预付型客户
C18737,0,低活跃型客户
C18738,2,现金预付型客户
C18739,0,低活跃型客户
C18740,2,现金预付型客户
C18741,2,现金预付型客户
C18742,2,现金预付型客户
C18743,2,现金预付型客户
C18744,2,现金预付型客户
C18745,2,现金预付型客户
C18746,0,低活跃型客户
C18747,2,现金预付型客户
C18748,2,现金预付型客户
C18749,0,低活跃型客户
C18750,2,现金预付型客户
C18751,2,现金预付型客户
C18752,0,低活跃型客户
C18753,2,现金预付型客户
C18754,2,现金预付型客户
C18755,2,现金预付型客户
C18756,0,低活跃型客户
C18757,2,现金预付型客户
C18758,2,现金预付型客户
C18760,2,现金预付型客户
C18761,3,稳健消费型客户
C18762,2,现金预付型客户
C18763,2,现金预付型客户
C18764,0,低活跃型客户
C18765,2,现金预付型客户
C18766,2,现金预付型客户
C18767,1,高频购买型客户
C18768,2,现金预付型客户
C18769,2,现金预付型客户
C18770,2,现金预付型客户
C18771,0,低活跃型客户
C18772,0,低活跃型客户
C18773,1,高频购买型客户
C18774,2,现金预付型客户
C18775,2,现金预付型客户
C18776,0,低活跃型客户
C18778,0,低活跃型客户
C18779,0,低活跃型客户
C18780,1,高频购买型客户
C18781,3,稳健消费型客户
C18782,0,低活跃型客户
C18783,0,低活跃型客户
C18784,2,现金预付型客户
C18785,1,高频购买型客户
C18786,2,现金预付型客户
C18787,0,低活跃型客户
C18788,2,现金预付型客户
C18789,0,低活跃型客户
C18790,2,现金预付型客户
C18791,1,高频购买型客户
C18792,0,低活跃型客户
C18793,0,低活跃型客户
C18794,2,现金预付型客户
C18795,2,现金预付型客户
C18796,1,高频购买型客户
C18797,0,低活跃型客户
C18798,2,现金预付型客户
C18800,2,现金预付型客户
C18801,0,低活跃型客户
C18802,2,现金预付型客户
C18803,0,低活跃型客户
C18804,1,高频购买型客户
C18805,2,现金预付型客户
C18806,2,现金预付型客户
C18807,2,现金预付型客户
C18808,0,低活跃型客户
C18809,0,低活跃型客户
C18810,2,现金预付型客户
C18811,0,低活跃型客户
C18812,0,低活跃型客户
C18813,2,现金预付型客户
C18814,0,低活跃型客户
C18815,0,低活跃型客户
C18816,3,稳健消费型客户
C18817,0,低活跃型客户
C18818,3,稳健消费型客户
C18819,0,低活跃型客户
C18820,0,低活跃型客户
C18821,2,现金预付型客户
C18822,2,现金预付型客户
C18823,3,稳健消费型客户
C18824,1,高频购买型客户
C18825,0,低活跃型客户
C18826,0,低活跃型客户
C18827,2,现金预付型客户
C18828,2,现金预付型客户
C18829,2,现金预付型客户
C18830,2,现金预付型客户
C18831,0,低活跃型客户
C18832,0,低活跃型客户
C18833,0,低活跃型客户
C18834,2,现金预付型客户
C18835,2,现金预付型客户
C18836,1,高频购买型客户
C18837,2,现金预付型客户
C18838,2,现金预付型客户
C18839,2,现金预付型客户
C18840,2,现金预付型客户
C18841,0,低活跃型客户
C18842,2,现金预付型客户
C18843,0,低活跃型客户
C18844,0,低活跃型客户
C18845,1,高频购买型客户
C18846,0,低活跃型客户
C18847,1,高频购买型客户
C18848,0,低活跃型客户
C18849,0,低活跃型客户
C18850,0,低活跃型客户
C18851,1,高频购买型客户
C18852,2,现金预付型客户
C18853,2,现金预付型客户
C18854,2,现金预付型客户
C18855,2,现金预付型客户
C18856,2,现金预付型客户
C18857,2,现金预付型客户
C18858,2,现金预付型客户
C18859,0,低活跃型客户
C18860,0,低活跃型客户
C18861,2,现金预付型客户
C18862,2,现金预付型客户
C18863,2,现金预付型客户
C18864,1,高频购买型客户
C18865,2,现金预付型客户
C18866,2,现金预付型客户
C18867,0,低活跃型客户
C18868,2,现金预付型客户
C18869,2,现金预付型客户
C18870,2,现金预付型客户
C18871,0,低活跃型客户
C18872,2,现金预付型客户
C18873,0,低活跃型客户
C18874,2,现金预付型客户
C18875,2,现金预付型客户
C18877,2,现金预付型客户
C18878,2,现金预付型客户
C18879,2,现金预付型客户
C18880,0,低活跃型客户
C18881,0,低活跃型客户
C18882,0,低活跃型客户
C18883,0,低活跃型客户
C18885,0,低活跃型客户
C18886,2,现金预付型客户
C18887,0,低活跃型客户
C18888,2,现金预付型客户
C18889,0,低活跃型客户
C18890,2,现金预付型客户
C18891,2,现金预付型客户
C18892,2,现金预付型客户
C18893,2,现金预付型客户
C18895,2,现金预付型客户
C18896,2,现金预付型客户
C18897,0,低活跃型客户
C18898,1,高频购买型客户
C18899,1,高频购买型客户
C18900,0,低活跃型客户
C18901,2,现金预付型客户
C18902,0,低活跃型客户
C18903,2,现金预付型客户
C18904,2,现金预付型客户
C18905,0,低活跃型客户
C18906,2,现金预付型客户
C18907,2,现金预付型客户
C18908,2,现金预付型客户
C18909,0,低活跃型客户
C18910,2,现金预付型客户
C18911,2,现金预付型客户
C18912,0,低活跃型客户
C18913,0,低活跃型客户
C18914,2,现金预付型客户
C18915,0,低活跃型客户
C18916,0,低活跃型客户
C18917,0,低活跃型客户
C18918,2,现金预付型客户
C18919,2,现金预付型客户
C18920,2,现金预付型客户
C18921,3,稳健消费型客户
C18922,0,低活跃型客户
C18923,0,低活跃型客户
C18924,2,现金预付型客户
C18925,3,稳健消费型客户
C18926,1,高频购买型客户
C18927,0,低活跃型客户
C18928,2,现金预付型客户
C18929,0,低活跃型客户
C18930,2,现金预付型客户
C18931,0,低活跃型客户
C18932,2,现金预付型客户
C18933,2,现金预付型客户
C18934,2,现金预付型客户
C18935,1,高频购买型客户
C18936,0,低活跃型客户
C18937,0,低活跃型客户
C18938,2,现金预付型客户
C18939,2,现金预付型客户
C18940,2,现金预付型客户
C18941,2,现金预付型客户
C18942,3,稳健消费型客户
C18943,2,现金预付型客户
C18944,1,高频购买型客户
C18945,0,低活跃型客户
C18946,0,低活跃型客户
C18947,2,现金预付型客户
C18948,2,现金预付型客户
C18949,2,现金预付型客户
C18950,0,低活跃型客户
C18951,2,现金预付型客户
C18952,2,现金预付型客户
C18953,1,高频购买型客户
C18954,2,现金预付型客户
C18955,2,现金预付型客户
C18956,0,低活跃型客户
C18957,3,稳健消费型客户
C18958,2,现金预付型客户
C18959,0,低活跃型客户
C18960,2,现金预付型客户
C18961,3,稳健消费型客户
C18962,1,高频购买型客户
C18963,3,稳健消费型客户
C18964,2,现金预付型客户
C18965,2,现金预付型客户
C18966,0,低活跃型客户
C18967,0,低活跃型客户
C18968,2,现金预付型客户
C18969,0,低活跃型客户
C18970,2,现金预付型客户
C18971,0,低活跃型客户
C18972,2,现金预付型客户
C18973,3,稳健消费型客户
C18975,1,高频购买型客户
C18976,2,现金预付型客户
C18977,0,低活跃型客户
C18978,0,低活跃型客户
C18979,2,现金预付型客户
C18980,2,现金预付型客户
C18982,2,现金预付型客户
C18983,0,低活跃型客户
C18984,0,低活跃型客户
C18985,0,低活跃型客户
C18986,2,现金预付型客户
C18987,1,高频购买型客户
C18988,2,现金预付型客户
C18989,2,现金预付型客户
C18990,2,现金预付型客户
C18991,0,低活跃型客户
C18992,2,现金预付型客户
C18993,2,现金预付型客户
C18994,0,低活跃型客户
C18995,2,现金预付型客户
C18996,0,低活跃型客户
C18997,1,高频购买型客户
C18998,2,现金预付型客户
C18999,2,现金预付型客户
C19000,2,现金预付型客户
C19001,2,现金预付型客户
C19002,0,低活跃型客户
C19003,1,高频购买型客户
C19004,2,现金预付型客户
C19005,2,现金预付型客户
C19006,2,现金预付型客户
C19007,0,低活跃型客户
C19008,2,现金预付型客户
C19009,2,现金预付型客户
C19010,0,低活跃型客户
C19011,2,现金预付型客户
C19012,2,现金预付型客户
C19013,2,现金预付型客户
C19014,2,现金预付型客户
C19015,2,现金预付型客户
C19016,0,低活跃型客户
C19017,2,现金预付型客户
C19018,0,低活跃型客户
C19019,0,低活跃型客户
C19020,2,现金预付型客户
C19021,0,低活跃型客户
C19022,2,现金预付型客户
C19023,2,现金预付型客户
C19024,0,低活跃型客户
C19025,2,现金预付型客户
C19026,2,现金预付型客户
C19027,2,现金预付型客户
C19028,0,低活跃型客户
C19030,2,现金预付型客户
C19031,0,低活跃型客户
C19032,3,稳健消费型客户
C19033,0,低活跃型客户
C19034,2,现金预付型客户
C19035,3,稳健消费型客户
C19036,0,低活跃型客户
C19037,2,现金预付型客户
C19038,2,现金预付型客户
C19039,2,现金预付型客户
C19040,2,现金预付型客户
C19041,1,高频购买型客户
C19042,0,低活跃型客户
C19043,2,现金预付型客户
C19044,0,低活跃型客户
C19045,0,低活跃型客户
C19046,2,现金预付型客户
C19047,2,现金预付型客户
C19048,0,低活跃型客户
C19049,2,现金预付型客户
C19050,2,现金预付型客户
C19051,2,现金预付型客户
C19052,0,低活跃型客户
C19053,3,稳健消费型客户
C19054,2,现金预付型客户
C19055,0,低活跃型客户
C19056,0,低活跃型客户
C19057,2,现金预付型客户
C19058,2,现金预付型客户
C19059,0,低活跃型客户
C19060,2,现金预付型客户
C19061,2,现金预付型客户
C19062,2,现金预付型客户
C19063,2,现金预付型客户
C19064,2,现金预付型客户
C19065,2,现金预付型客户
C19066,2,现金预付型客户
C19068,2,现金预付型客户
C19069,0,低活跃型客户
C19070,2,现金预付型客户
C19071,0,低活跃型客户
